k1,k2,berry_curvature,ideal_g_xx,ideal_g_yy,ideal_g_xy,residual_g_xx,residual_g_yy,residual_g_xy,residual_trace,intrinsic_g_xx,intrinsic_g_yy,intrinsic_g_xy,intrinsic_trace,trace_excess
0.9,0.0,50753.47595953852,25376.73797976926,25376.73797976926,0.0,0.6740953194642354,1.2011712907633143,0.8365344201104163,1.8752666102275497,25377.412075088723,25377.93915106002,0.8365344201104163,50755.35122614875,1.8752666102275497
0.925,0.0,50790.898912986406,25395.449456493203,25395.449456493203,0.0,0.13092217898610606,0.8639503618375568,-0.10505822535277037,0.9948725408236628,25395.580378672188,25396.31340685504,-0.10505822535277037,50791.89378552723,0.9948725408236628
0.95,0.0,50753.47595955044,25376.73797977522,25376.73797977522,0.0,0.6740953198361505,1.2011712915071442,0.8365344205040792,1.8752666113432945,25377.412075095053,25377.939151066726,0.8365344205040792,50755.35122616178,1.8752666113432945
0.975,0.0,50790.89891296734,25395.44945648367,25395.44945648367,0.0,0.13092217929603525,0.8639503619821906,-0.10505822506647007,0.9948725412782258,25395.580378662966,25396.313406845653,-0.10505822506647007,50791.89378550862,0.9948725412782258
0.0,0.025,50487.634820247375,25243.817410123687,25243.817410123687,0.0,0.01595104238465092,2.9035248799695017,0.3969686157144148,2.9194759223541524,25243.83336116607,25246.720935003657,0.3969686157144148,50490.55429616973,2.9194759223541524
0.025,0.025,50503.638797231135,25251.819398615567,25251.819398615567,0.0,1.2923337991449928,0.16086631004244603,0.5093699807625518,1.453200109187439,25253.111732414713,25251.98026492561,0.5093699807625518,50505.09199734032,1.453200109187439
0.05,0.025,50487.63482023013,25243.817410115065,25243.817410115065,0.0,0.01595104244663676,2.9035248797008957,0.39696861549968954,2.9194759221475324,25243.83336115751,25246.720934994766,0.39696861549968954,50490.55429615228,2.9194759221475324
0.075,0.025,50503.63879722126,25251.81939861063,25251.81939861063,0.0,1.2923337997648512,0.16086631008376984,0.5093699814783026,1.4532001098486211,25253.111732410394,25251.980264920716,0.5093699814783026,50505.09199733111,1.4532001098486211
0.1,0.025,50487.634820237385,25243.817410118692,25243.817410118692,0.0,0.015951042632594267,2.9035248803000924,0.3969686160007151,2.9194759229326865,25243.833361161323,25246.720934998993,0.3969686160007151,50490.55429616032,2.9194759229326865
0.125,0.025,50503.638797225096,25251.819398612548,25251.819398612548,0.0,1.2923337992689645,0.16086630950523548,0.5093699808341268,1.4532001087742,25253.111732411817,25251.980264922055,0.5093699808341268,50505.09199733387,1.4532001087742
0.15,0.025,50487.63482023122,25243.81741011561,25243.81741011561,0.0,0.015951042198693414,2.903524879122362,0.39696861514181414,2.9194759213210553,25243.83336115781,25246.720934994733,0.39696861514181414,50490.55429615254,2.9194759213210553
0.175,0.025,50503.6387972102,25251.8193986051,25251.8193986051,0.0,1.2923337996408795,0.16086631049700875,0.5093699817288154,1.4532001101378882,25253.11173240474,25251.980264915597,0.5093699817288154,50505.09199732034,1.4532001101378882
0.2,0.025,50487.63482024807,25243.817410124037,25243.817410124037,0.0,0.01595104244663676,2.903524878915742,0.39696861524917676,2.9194759213623787,25243.833361166482,25246.72093500295,0.39696861524917676,50490.55429616944,2.9194759213623787
0.225,0.025,50503.63879721099,25251.819398605494,25251.819398605494,0.0,1.2923337988970494,0.16086630942258767,0.5093699806551891,1.453200108319637,25253.11173240439,25251.980264914917,0.5093699806551891,50505.09199731931,1.453200108319637
