k1,k2,magnetic_band,energy_meV
0.475,0.025,34,-30.874461301870525
0.475,0.025,35,-28.86128165861416
0.475,0.025,36,-26.23051234450432
0.475,0.025,37,-25.560439028383172
0.475,0.025,38,-21.194729071128734
0.475,0.025,39,-21.064469346046607
0.475,0.025,40,-14.967274900374022
0.475,0.025,41,-7.807578760022039
0.475,0.025,42,-7.533743037417466
0.475,0.025,43,-5.908777266543069
0.475,0.025,44,-4.769040015767004
0.475,0.025,45,-4.246366934262056
0.475,0.025,46,-3.682148171686265
0.475,0.025,47,-2.8008238394418328
0.475,0.025,48,-2.1768463965262725
0.475,0.025,49,-1.2866578552919492
0.475,0.025,50,-0.2771180490096157
0.475,0.025,51,0.8342838980436085
0.475,0.025,52,2.0439262117424875
0.475,0.025,53,3.3553796159013984
0.475,0.025,54,4.7552896365401836
0.475,0.025,55,6.277945269910859
0.475,0.025,56,7.90806017585281
0.475,0.025,57,9.620521067764301
0.475,0.025,58,11.409619073602713
0.475,0.025,59,13.271757028452996
0.475,0.025,60,15.179064143854788
0.475,0.025,61,16.946561913352124
0.475,0.025,62,16.97221281904811
0.475,0.025,63,17.041964491044254
0.475,0.025,64,18.43264057746454
0.475,0.025,65,18.697963007406983
0.475,0.025,66,18.751046640739172
0.475,0.025,67,19.396719437657723
0.475,0.025,68,19.65625741565114
0.475,0.025,69,20.094877186817328
0.475,0.025,70,20.50569495100015
0.475,0.025,71,20.830856530770916
0.475,0.025,72,21.026545515484102
0.475,0.025,73,21.38507130274023
0.475,0.025,74,21.694455018330885
0.475,0.025,75,21.860295092743925
0.475,0.025,76,22.288649116764205
0.475,0.025,77,22.857782551798447
0.475,0.025,78,22.923157297882057
0.475,0.025,79,25.331487760039025
0.475,0.025,80,31.463555989824798
0.475,0.025,81,33.06654703614432
0.475,0.025,82,35.8659603680752
0.475,0.025,83,36.3906671842009
0.475,0.025,84,38.00588809102503
0.475,0.025,85,39.88850767457828
0.475,0.025,86,40.4322282116201
0.475,0.025,87,42.23672809920016
0.475,0.025,88,42.43694778048745
0.475,0.025,89,43.798436234154416
0.475,0.025,90,45.26569627271553
0.475,0.025,91,45.456095934048555
0.475,0.025,92,46.99302005491741
0.475,0.025,93,47.48308806378734
0.475,0.025,94,47.84260400801111
0.475,0.025,95,49.72367414685643
0.475,0.025,96,50.529663384106435
0.475,0.025,97,50.90719167643478
0.475,0.025,98,51.16261110531616
0.475,0.025,99,52.88598205262068
0.475,0.025,100,53.28486085630283
0.475,0.025,101,53.57233737743125
0.475,0.025,102,54.51295947988403
0.475,0.025,103,56.79382790020727
0.475,0.025,104,59.096089333877984
0.475,0.025,105,61.58350340273603
0.475,0.025,106,64.17989154042382
0.475,0.025,107,65.49346832864484
0.475,0.025,108,67.02005841235328
0.475,0.025,109,69.44554932267704
0.475,0.025,110,70.33046747084589
0.475,0.025,111,72.88897046801277
0.475,0.025,112,74.35036272539617
0.475,0.025,113,76.99889314168958
0.475,0.025,114,79.59314870990677
0.475,0.025,115,82.66328800410611
0.475,0.025,116,86.25905940061715
0.475,0.025,117,91.27428824947722
0.475,0.025,118,96.79115847912819
0.5,0.025,1,-93.6142273242048
0.5,0.025,2,-86.28829606552843
0.5,0.025,3,-81.03691961473088
0.5,0.025,4,-78.5821130434946
0.5,0.025,5,-74.39420947269262
0.5,0.025,6,-71.23786773263852
0.5,0.025,7,-70.30896558485738
0.5,0.025,8,-66.1091266869047
0.5,0.025,9,-64.40518473773288
0.5,0.025,10,-62.60931007368397
0.5,0.025,11,-59.83167604041073
0.5,0.025,12,-57.484993874057025
0.5,0.025,13,-56.266271933356066
0.5,0.025,14,-53.42274046439046
0.5,0.025,15,-51.854288758640465
0.5,0.025,16,-50.89413312183636
0.5,0.025,17,-48.16944531162859
0.5,0.025,18,-47.60466678767163
0.5,0.025,19,-45.92354893822282
0.5,0.025,20,-44.07513482449964
0.5,0.025,21,-43.14005112109042
0.5,0.025,22,-42.08374460692234
0.5,0.025,23,-40.378486460412105
0.5,0.025,24,-39.860288010109414
0.5,0.025,25,-38.99371480311474
0.5,0.025,26,-37.69859126663776
0.5,0.025,27,-37.234607318234524
0.5,0.025,28,-36.829740368259465
0.5,0.025,29,-36.310583747045214
0.5,0.025,30,-35.91225007909348
0.5,0.025,31,-34.20587576254152
0.5,0.025,32,-34.09606721995521
0.5,0.025,33,-31.621361886474332
0.5,0.025,34,-30.873544791506447
0.5,0.025,35,-28.86048091357395
0.5,0.025,36,-26.23049452701831
0.5,0.025,37,-25.560805739920312
0.5,0.025,38,-21.194585418318795
0.5,0.025,39,-21.064641392071835
0.5,0.025,40,-14.967241380847142
0.5,0.025,41,-7.8089278772363
0.5,0.025,42,-7.531259179460989
0.5,0.025,43,-5.919032216539506
0.5,0.025,44,-4.636343800834524
0.5,0.025,45,-4.454476356189801
0.5,0.025,46,-3.545329123924276
0.5,0.025,47,-2.861480190842613
0.5,0.025,48,-2.1916306039929196
0.5,0.025,49,-1.2373008394344822
0.5,0.025,50,-0.3190468644902751
0.5,0.025,51,0.8600270149901519
0.5,0.025,52,2.0269152345517227
0.5,0.025,53,3.36722083583345
0.5,0.025,54,4.74816929913888
0.5,0.025,55,6.280872254800244
0.5,0.025,56,7.907345160481881
0.5,0.025,57,9.620581004117042
0.5,0.025,58,11.40958156936523
0.5,0.025,59,13.271833826074271
0.5,0.025,60,15.17902094383254
0.5,0.025,61,16.94466776558322
0.5,0.025,62,16.972338899713968
0.5,0.025,63,17.044172325738217
0.5,0.025,64,18.42837486543104
0.5,0.025,65,18.698165910869722
0.5,0.025,66,18.75606500317862
0.5,0.025,67,19.398703761622613
0.5,0.025,68,19.64699317935043
0.5,0.025,69,20.11244981368786
0.5,0.025,70,20.48615238711153
0.5,0.025,71,20.81196868422748
0.5,0.025,72,21.09133475585091
0.5,0.025,73,21.324614582693926
0.5,0.025,74,21.74253966098381
0.5,0.025,75,21.83398879049514
0.5,0.025,76,22.28935974805394
0.5,0.025,77,22.857248035854376
0.5,0.025,78,22.923639220890934
0.5,0.025,79,25.331547193017144
0.5,0.025,80,31.463544185240366
0.5,0.025,81,33.066317979510735
0.5,0.025,82,35.865423723561626
0.5,0.025,83,36.390066809402235
0.5,0.025,84,38.009716650293555
0.5,0.025,85,39.87846435114656
0.5,0.025,86,40.44283656962301
0.5,0.025,87,42.237124694887854
0.5,0.025,88,42.446672643286774
0.5,0.025,89,43.740169062000604
0.5,0.025,90,45.27669161792038
0.5,0.025,91,45.617455789295015
0.5,0.025,92,46.846147351974324
0.5,0.025,93,47.07326138584514
0.5,0.025,94,48.66193552077905
0.5,0.025,95,49.333339122880865
0.5,0.025,96,50.10540909594669
0.5,0.025,97,50.98755343621828
0.5,0.025,98,51.83049042548779
0.5,0.025,99,52.532042632135266
0.5,0.025,100,53.143693427113774
0.5,0.025,101,53.67518912899762
0.5,0.025,102,54.58467894321071
0.5,0.025,103,56.795124948176856
0.5,0.025,104,59.09937193542052
0.5,0.025,105,61.5668023368747
0.5,0.025,106,64.15099815583024
0.5,0.025,107,65.69748261537336
0.5,0.025,108,66.78724304542637
0.5,0.025,109,69.30972195925276
0.5,0.025,110,70.75454677464796
0.5,0.025,111,72.44494668419534
0.5,0.025,112,74.7051644830324
0.5,0.025,113,76.8029874049422
0.5,0.025,114,79.6811990500853
0.5,0.025,115,82.63222441336444
0.5,0.025,116,86.26674332428523
0.5,0.025,117,91.27351686574481
0.5,0.025,118,96.7912933816384
0.525,0.025,1,-93.60967953807504
0.525,0.025,2,-86.2835134680442
0.525,0.025,3,-81.2144524323105
0.525,0.025,4,-78.1735962494348
0.525,0.025,5,-74.86505468315833
0.525,0.025,6,-71.39879653084155
0.525,0.025,7,-69.26887423047616
0.525,0.025,8,-67.47007837005067
0.525,0.025,9,-63.081207764612245
0.525,0.025,10,-62.69862566681637
0.525,0.025,11,-60.76988112935952
0.525,0.025,12,-57.18187198580067
0.525,0.025,13,-55.555920498145284
0.525,0.025,14,-54.41706713708179
0.525,0.025,15,-51.439750246696505
0.525,0.025,16,-50.596267136734966
0.525,0.025,17,-49.02249181879888
0.525,0.025,18,-47.00759876627292
0.525,0.025,19,-45.39307596452336
0.525,0.025,20,-45.07481821557606
0.525,0.025,21,-42.686948933793346
0.525,0.025,22,-41.59326587860615
0.525,0.025,23,-41.32970254565133
0.525,0.025,24,-39.39624819125059
0.525,0.025,25,-38.73381064836208
0.525,0.025,26,-38.25454708600354
0.525,0.025,27,-36.87105699057106
0.525,0.025,28,-36.74224110255233
0.525,0.025,29,-36.54550453020177
0.525,0.025,30,-35.88239901942147
0.525,0.025,31,-34.20331256729231
0.525,0.025,32,-34.095843994978296
0.525,0.025,33,-31.619709507475946
0.525,0.025,34,-30.87446130187081
0.525,0.025,35,-28.861281658614274
0.525,0.025,36,-26.230512344504234
0.525,0.025,37,-25.5604390283831
0.525,0.025,38,-21.19472907112916
0.525,0.025,39,-21.064469346046536
0.525,0.025,40,-14.96727490037415
0.525,0.025,41,-7.807578760021855
0.525,0.025,42,-7.533743037417551
0.525,0.025,43,-5.908777266543169
0.525,0.025,44,-4.769040015767132
0.525,0.025,45,-4.246366934262042
0.525,0.025,46,-3.682148171686265
0.525,0.025,47,-2.800823839441847
0.525,0.025,48,-2.176846396526244
0.525,0.025,49,-1.2866578552920203
0.525,0.025,50,-0.2771180490096441
0.525,0.025,51,0.8342838980436085
0.525,0.025,52,2.0439262117424732
0.525,0.025,53,3.3553796159014126
0.525,0.025,54,4.755289636540141
0.525,0.025,55,6.277945269910873
0.525,0.025,56,7.908060175852782
0.525,0.025,57,9.620521067764287
0.525,0.025,58,11.409619073602755
0.525,0.025,59,13.271757028453038
0.525,0.025,60,15.179064143854788
0.525,0.025,61,16.946561913352166
0.525,0.025,62,16.9722128190484
0.525,0.025,63,17.041964491044446
0.525,0.025,64,18.43264057746441
0.525,0.025,65,18.697963007406997
0.525,0.025,66,18.751046640739656
0.525,0.025,67,19.396719437657637
0.525,0.025,68,19.65625741565117
0.525,0.025,69,20.094877186817385
0.525,0.025,70,20.505694951000137
0.525,0.025,71,20.8308565307709
0.525,0.025,72,21.026545515483733
0.525,0.025,73,21.385071302740258
0.525,0.025,74,21.69445501833046
0.525,0.025,75,21.860295092742973
0.525,0.025,76,22.288649116764006
0.525,0.025,77,22.857782551797555
0.525,0.025,78,22.923157297881954
0.525,0.025,79,25.331487760039636
0.525,0.025,80,31.463555989825366
0.525,0.025,81,33.06654703614458
0.525,0.025,82,35.86596036807564
0.525,0.025,83,36.39066718420053
0.525,0.025,84,38.00588809102531
0.525,0.025,85,39.88850767457874
0.525,0.025,86,40.432228211620604
0.525,0.025,87,42.2367280991994
0.525,0.025,88,42.43694778048793
0.525,0.025,89,43.79843623415404
0.525,0.025,90,45.26569627271439
0.525,0.025,91,45.4560959340486
0.525,0.025,92,46.99302005491915
0.525,0.025,93,47.48308806378737
0.525,0.025,94,47.84260400801016
0.525,0.025,95,49.72367414685631
0.525,0.025,96,50.5296633841067
0.525,0.025,97,50.907191676434316
0.525,0.025,98,51.1626111053162
0.525,0.025,99,52.88598205262059
0.525,0.025,100,53.28486085630245
0.525,0.025,101,53.57233737743035
0.525,0.025,102,54.51295947988318
0.525,0.025,103,56.79382790020777
0.525,0.025,104,59.09608933387817
0.525,0.025,105,61.58350340273484
0.525,0.025,106,64.17989154042422
0.525,0.025,107,65.4934683286437
0.525,0.025,108,67.02005841235355
0.525,0.025,109,69.44554932267695
0.525,0.025,110,70.33046747084751
0.525,0.025,111,72.88897046801316
0.525,0.025,112,74.3503627253969
0.525,0.025,113,76.99889314168986
0.525,0.025,114,79.59314870990653
0.525,0.025,115,82.66328800410706
0.525,0.025,116,86.25905940061804
0.525,0.025,117,91.27428824947683
0.525,0.025,118,96.7911584791283
0.55,0.025,1,-93.6142273242054
0.55,0.025,2,-86.28829606552863
0.55,0.025,3,-81.03691961473028
0.55,0.025,4,-78.58211304349491
0.55,0.025,5,-74.39420947269265
0.55,0.025,6,-71.2378677326392
0.55,0.025,7,-70.30896558485834
0.55,0.025,8,-66.1091266869045
0.55,0.025,9,-64.40518473773353
0.55,0.025,10,-62.60931007368386
0.55,0.025,11,-59.831676040410926
0.55,0.025,12,-57.48499387405728
0.55,0.025,13,-56.266271933356094
0.55,0.025,14,-53.422740464390685
0.55,0.025,15,-51.85428875864109
0.55,0.025,16,-50.89413312183619
0.55,0.025,17,-48.169445311627825
0.55,0.025,18,-47.60466678767092
0.55,0.025,19,-45.92354893822211
0.55,0.025,20,-44.075134824498846
0.55,0.025,21,-43.14005112109088
0.55,0.025,22,-42.08374460692174
0.55,0.025,23,-40.37848646041245
0.55,0.025,24,-39.86028801010896
0.55,0.025,25,-38.993714803114116
0.55,0.025,26,-37.69859126663734
0.55,0.025,27,-37.234607318234865
0.55,0.025,28,-36.82974036825961
0.55,0.025,29,-36.310583747044674
0.55,0.025,30,-35.91225007909283
0.55,0.025,31,-34.205875762541375
0.55,0.025,32,-34.096067219954826
0.55,0.025,33,-31.621361886474446
0.55,0.025,34,-30.873544791507044
0.55,0.025,35,-28.86048091357401
0.55,0.025,36,-26.230494527018465
0.55,0.025,37,-25.560805739920227
0.55,0.025,38,-21.194585418318994
0.55,0.025,39,-21.06464139207185
0.55,0.025,40,-14.96724138084744
0.55,0.025,41,-7.808927877236314
0.55,0.025,42,-7.531259179461017
0.55,0.025,43,-5.919032216539549
0.55,0.025,44,-4.636343800834524
0.55,0.025,45,-4.454476356189787
0.55,0.025,46,-3.5453291239242475
0.55,0.025,47,-2.861480190842613
0.55,0.025,48,-2.1916306039929907
0.55,0.025,49,-1.2373008394345106
0.55,0.025,50,-0.3190468644902893
0.55,0.025,51,0.8600270149901519
0.55,0.025,52,2.026915234551737
0.55,0.025,53,3.367220835833436
0.55,0.025,54,4.748169299138823
0.55,0.025,55,6.280872254800244
0.55,0.025,56,7.907345160481853
0.55,0.025,57,9.620581004117085
0.55,0.025,58,11.40958156936533
0.55,0.025,59,13.271833826074271
0.55,0.025,60,15.179020943832242
0.55,0.025,61,16.944667765583105
0.55,0.025,62,16.972338899713755
0.55,0.025,63,17.044172325738206
0.55,0.025,64,18.42837486543101
0.55,0.025,65,18.69816591086973
0.55,0.025,66,18.75606500317862
0.55,0.025,67,19.398703761622528
0.55,0.025,68,19.646993179350233
0.55,0.025,69,20.112449813687974
0.55,0.025,70,20.486152387111616
0.55,0.025,71,20.81196868422768
0.55,0.025,72,21.09133475585071
0.55,0.025,73,21.324614582693997
0.55,0.025,74,21.74253966098337
0.55,0.025,75,21.833988790495255
0.55,0.025,76,22.28935974805397
0.55,0.025,77,22.857248035854287
0.55,0.025,78,22.92363922089094
0.55,0.025,79,25.331547193017016
0.55,0.025,80,31.463544185240977
0.55,0.025,81,33.06631797951065
0.55,0.025,82,35.865423723561676
0.55,0.025,83,36.39006680940223
0.55,0.025,84,38.009716650293385
0.55,0.025,85,39.878464351146796
0.55,0.025,86,40.442836569623225
0.55,0.025,87,42.23712469488821
0.55,0.025,88,42.4466726432868
0.55,0.025,89,43.7401690620006
0.55,0.025,90,45.276691617920314
0.55,0.025,91,45.617455789294695
0.55,0.025,92,46.846147351974096
0.55,0.025,93,47.07326138584526
0.55,0.025,94,48.66193552077901
0.55,0.025,95,49.333339122881036
0.55,0.025,96,50.1054090959467
0.55,0.025,97,50.98755343621871
0.55,0.025,98,51.83049042548752
0.55,0.025,99,52.5320426321346
0.55,0.025,100,53.143693427114066
0.55,0.025,101,53.67518912899848
0.55,0.025,102,54.58467894321138
0.55,0.025,103,56.79512494817613
0.55,0.025,104,59.09937193542036
0.55,0.025,105,61.566802336875796
0.55,0.025,106,64.15099815582808
0.55,0.025,107,65.69748261537475
0.55,0.025,108,66.78724304542597
0.55,0.025,109,69.3097219592526
0.55,0.025,110,70.75454677464938
0.55,0.025,111,72.44494668419495
0.55,0.025,112,74.7051644830323
0.55,0.025,113,76.80298740494344
0.55,0.025,114,79.681199050086
0.55,0.025,115,82.63222441336484
0.55,0.025,116,86.26674332428468
0.55,0.025,117,91.27351686574352
0.55,0.025,118,96.79129338163827
0.575,0.025,1,-93.6096795380749
0.575,0.025,2,-86.28351346804438
0.575,0.025,3,-81.2144524323099
0.575,0.025,4,-78.17359624943437
0.575,0.025,5,-74.86505468315808
0.575,0.025,6,-71.39879653084098
0.575,0.025,7,-69.26887423047778
0.575,0.025,8,-67.47007837005019
0.575,0.025,9,-63.08120776461287
0.575,0.025,10,-62.6986256668164
0.575,0.025,11,-60.76988112936
0.575,0.025,12,-57.18187198580112
0.575,0.025,13,-55.55592049814486
0.575,0.025,14,-54.41706713708162
0.575,0.025,15,-51.439750246695425
0.575,0.025,16,-50.59626713673468
0.575,0.025,17,-49.0224918187982
0.575,0.025,18,-47.007598766272466
0.575,0.025,19,-45.39307596452319
0.575,0.025,20,-45.074818215576514
0.575,0.025,21,-42.68694893379249
0.575,0.025,22,-41.59326587860632
0.575,0.025,23,-41.329702545650676
0.575,0.025,24,-39.396248191250876
0.575,0.025,25,-38.73381064836185
0.575,0.025,26,-38.25454708600411
0.575,0.025,27,-36.87105699057064
0.575,0.025,28,-36.742241102551915
0.575,0.025,29,-36.54550453020208
0.575,0.025,30,-35.88239901942133
0.575,0.025,31,-34.20331256729283
0.575,0.025,32,-34.09584399497873
0.575,0.025,33,-31.61970950747589
0.575,0.025,34,-30.87446130187169
0.575,0.025,35,-28.86128165861406
0.575,0.025,36,-26.230512344504348
0.575,0.025,37,-25.560439028383044
0.575,0.025,38,-21.1947290711299
0.575,0.025,39,-21.064469346046934
0.575,0.025,40,-14.967274900374619
0.575,0.025,41,-7.807578760022011
0.575,0.025,42,-7.533743037417736
0.575,0.025,43,-5.908777266543154
0.575,0.025,44,-4.769040015767118
0.575,0.025,45,-4.246366934262198
0.575,0.025,46,-3.682148171686208
0.575,0.025,47,-2.800823839441776
0.575,0.025,48,-2.1768463965262583
0.575,0.025,49,-1.2866578552919918
0.575,0.025,50,-0.2771180490096299
0.575,0.025,51,0.83428389804358
0.575,0.025,52,2.043926211742459
0.575,0.025,53,3.355379615901356
0.575,0.025,54,4.755289636540141
0.575,0.025,55,6.277945269910845
0.575,0.025,56,7.908060175852754
0.575,0.025,57,9.620521067764344
0.575,0.025,58,11.409619073602727
0.575,0.025,59,13.27175702845301
0.575,0.025,60,15.179064143854731
0.575,0.025,61,16.946561913352156
0.575,0.025,62,16.972212819047833
0.575,0.025,63,17.041964491044226
0.575,0.025,64,18.43264057746437
0.575,0.025,65,18.697963007406976
0.575,0.025,66,18.751046640739272
0.575,0.025,67,19.396719437657495
0.575,0.025,68,19.656257415651012
0.575,0.025,69,20.094877186817158
0.575,0.025,70,20.505694951000024
0.575,0.025,71,20.830856530770888
0.575,0.025,72,21.026545515483605
0.575,0.025,73,21.385071302740258
0.575,0.025,74,21.694455018330487
0.575,0.025,75,21.860295092743215
0.575,0.025,76,22.288649116764077
0.575,0.025,77,22.857782551797722
0.575,0.025,78,22.923157297881794
0.575,0.025,79,25.33148776003972
0.575,0.025,80,31.463555989825252
0.575,0.025,81,33.06654703614489
0.575,0.025,82,35.86596036807564
0.575,0.025,83,36.39066718420099
0.575,0.025,84,38.00588809102573
0.575,0.025,85,39.888507674578584
0.575,0.025,86,40.43222821162054
0.575,0.025,87,42.236728099199226
0.575,0.025,88,42.4369477804877
0.575,0.025,89,43.79843623415447
0.575,0.025,90,45.26569627271427
0.575,0.025,91,45.45609593404861
0.575,0.025,92,46.99302005491838
0.575,0.025,93,47.48308806378737
0.575,0.025,94,47.84260400801065
0.575,0.025,95,49.72367414685653
0.575,0.025,96,50.52966338410595
0.575,0.025,97,50.90719167643449
0.575,0.025,98,51.16261110531615
0.575,0.025,99,52.88598205262043
0.575,0.025,100,53.28486085630263
0.575,0.025,101,53.57233737743067
0.575,0.025,102,54.51295947988253
0.575,0.025,103,56.793827900207155
0.575,0.025,104,59.09608933387736
0.575,0.025,105,61.58350340273615
0.575,0.025,106,64.17989154042404
0.575,0.025,107,65.49346832864485
0.575,0.025,108,67.02005841235399
0.575,0.025,109,69.44554932267688
0.575,0.025,110,70.33046747084799
0.575,0.025,111,72.88897046801273
0.575,0.025,112,74.35036272539755
0.575,0.025,113,76.99889314168988
0.575,0.025,114,79.5931487099057
0.575,0.025,115,82.66328800410605
0.575,0.025,116,86.25905940061784
0.575,0.025,117,91.27428824947636
0.575,0.025,118,96.7911584791282
0.6,0.025,1,-93.61422732420466
0.6,0.025,2,-86.2882960655284
0.6,0.025,3,-81.03691961473002
0.6,0.025,4,-78.58211304349446
0.6,0.025,5,-74.39420947269228
0.6,0.025,6,-71.2378677326386
0.6,0.025,7,-70.30896558485735
0.6,0.025,8,-66.10912668690507
0.6,0.025,9,-64.40518473773285
0.6,0.025,10,-62.60931007368403
0.6,0.025,11,-59.83167604041084
0.6,0.025,12,-57.48499387405728
0.6,0.025,13,-56.266271933355554
0.6,0.025,14,-53.42274046439037
0.6,0.025,15,-51.854288758641005
0.6,0.025,16,-50.89413312183565
0.6,0.025,17,-48.16944531162797
0.6,0.025,18,-47.60466678767112
0.6,0.025,19,-45.92354893822245
0.6,0.025,20,-44.07513482449873
0.6,0.025,21,-43.140051121090536
0.6,0.025,22,-42.083744606921485
0.6,0.025,23,-40.378486460412276
0.6,0.025,24,-39.86028801010828
0.6,0.025,25,-38.99371480311463
0.6,0.025,26,-37.69859126663765
0.6,0.025,27,-37.234607318234865
0.6,0.025,28,-36.82974036825955
0.6,0.025,29,-36.31058374704482
0.6,0.025,30,-35.91225007909311
0.6,0.025,31,-34.20587576254197
0.6,0.025,32,-34.09606721995478
0.6,0.025,33,-31.62136188647493
0.6,0.025,34,-30.873544791507342
0.6,0.025,35,-28.860480913573994
0.6,0.025,36,-26.230494527018394
0.6,0.025,37,-25.56080573992034
0.6,0.025,38,-21.194585418319136
0.6,0.025,39,-21.06464139207185
0.6,0.025,40,-14.967241380847412
0.6,0.025,41,-7.808927877236201
0.6,0.025,42,-7.5312591794609745
0.6,0.025,43,-5.919032216539449
0.6,0.025,44,-4.636343800834496
0.6,0.025,45,-4.4544763561898435
0.6,0.025,46,-3.545329123924205
0.6,0.025,47,-2.8614801908426557
0.6,0.025,48,-2.1916306039929623
0.6,0.025,49,-1.2373008394344822
0.6,0.025,50,-0.3190468644902751
0.6,0.025,51,0.8600270149901803
0.6,0.025,52,2.026915234551737
0.6,0.025,53,3.3672208358334643
0.6,0.025,54,4.748169299138922
0.6,0.025,55,6.280872254800201
0.6,0.025,56,7.907345160481782
0.6,0.025,57,9.620581004117113
0.6,0.025,58,11.409581569365344
0.6,0.025,59,13.271833826074129
0.6,0.025,60,15.179020943832356
0.6,0.025,61,16.944667765583173
0.6,0.025,62,16.97233889971403
0.6,0.025,63,17.04417232573836
0.6,0.025,64,18.42837486543101
0.6,0.025,65,18.69816591086995
0.6,0.025,66,18.756065003178687
0.6,0.025,67,19.398703761622826
0.6,0.025,68,19.64699317935036
0.6,0.025,69,20.112449813687974
0.6,0.025,70,20.486152387111602
0.6,0.025,71,20.81196868422728
0.6,0.025,72,21.09133475585081
0.6,0.025,73,21.324614582693968
0.6,0.025,74,21.742539660983653
0.6,0.025,75,21.83398879049527
0.6,0.025,76,22.289359748053712
0.6,0.025,77,22.857248035853996
0.6,0.025,78,22.923639220890596
0.6,0.025,79,25.33154719301716
0.6,0.025,80,31.46354418524136
0.6,0.025,81,33.06631797951105
0.6,0.025,82,35.86542372356182
0.6,0.025,83,36.39006680940218
0.6,0.025,84,38.00971665029366
0.6,0.025,85,39.87846435114688
0.6,0.025,86,40.442836569623616
0.6,0.025,87,42.23712469488826
0.6,0.025,88,42.44667264328719
0.6,0.025,89,43.74016906200055
0.6,0.025,90,45.2766916179195
0.6,0.025,91,45.61745578929511
0.6,0.025,92,46.84614735197428
0.6,0.025,93,47.07326138584456
0.6,0.025,94,48.66193552077887
0.6,0.025,95,49.33333912288075
0.6,0.025,96,50.10540909594669
0.6,0.025,97,50.98755343621827
0.6,0.025,98,51.83049042548808
0.6,0.025,99,52.532042632134846
0.6,0.025,100,53.14369342711369
0.6,0.025,101,53.67518912899887
0.6,0.025,102,54.58467894321183
0.6,0.025,103,56.795124948176266
0.6,0.025,104,59.09937193542029
0.6,0.025,105,61.56680233687645
0.6,0.025,106,64.15099815582724
0.6,0.025,107,65.69748261537319
0.6,0.025,108,66.78724304542652
0.6,0.025,109,69.30972195925273
0.6,0.025,110,70.75454677464779
0.6,0.025,111,72.44494668419544
0.6,0.025,112,74.70516448303295
0.6,0.025,113,76.80298740494251
0.6,0.025,114,79.68119905008557
0.6,0.025,115,82.63222441336494
0.6,0.025,116,86.26674332428608
0.6,0.025,117,91.27351686574362
0.6,0.025,118,96.79129338163825
0.625,0.025,1,-93.60967953807462
0.625,0.025,2,-86.28351346804472
0.625,0.025,3,-81.21445243231067
0.625,0.025,4,-78.17359624943408
0.625,0.025,5,-74.86505468315825
0.625,0.025,6,-71.39879653084144
0.625,0.025,7,-69.2688742304757
0.625,0.025,8,-67.47007837005039
0.625,0.025,9,-63.08120776461227
0.625,0.025,10,-62.69862566681623
0.625,0.025,11,-60.76988112935969
0.625,0.025,12,-57.18187198580061
0.625,0.025,13,-55.55592049814574
0.625,0.025,14,-54.41706713708142
0.625,0.025,15,-51.439750246695965
0.625,0.025,16,-50.596267136734255
0.625,0.025,17,-49.0224918187988
0.625,0.025,18,-47.00759876627352
0.625,0.025,19,-45.39307596452325
0.625,0.025,20,-45.07481821557654
0.625,0.025,21,-42.6869489337938
0.625,0.025,22,-41.59326587860669
0.625,0.025,23,-41.32970254565164
0.625,0.025,24,-39.39624819125093
0.625,0.025,25,-38.73381064836177
0.625,0.025,26,-38.25454708600391
0.625,0.025,27,-36.87105699057144
0.625,0.025,28,-36.742241102552846
0.625,0.025,29,-36.54550453020197
0.625,0.025,30,-35.8823990194215
0.625,0.025,31,-34.20331256729247
0.625,0.025,32,-34.095843994978885
0.625,0.025,33,-31.61970950747657
0.625,0.025,34,-30.87446130187122
0.625,0.025,35,-28.861281658613805
0.625,0.025,36,-26.230512344504092
0.625,0.025,37,-25.560439028382945
0.625,0.025,38,-21.194729071129203
0.625,0.025,39,-21.064469346046664
0.625,0.025,40,-14.967274900374335
0.625,0.025,41,-7.807578760021983
0.625,0.025,42,-7.533743037417565
0.625,0.025,43,-5.9087772665430975
0.625,0.025,44,-4.769040015767104
0.625,0.025,45,-4.246366934262184
0.625,0.025,46,-3.6821481716862365
0.625,0.025,47,-2.800823839441847
0.625,0.025,48,-2.1768463965262868
0.625,0.025,49,-1.2866578552920487
0.625,0.025,50,-0.2771180490096583
0.625,0.025,51,0.83428389804358
0.625,0.025,52,2.0439262117424732
0.625,0.025,53,3.3553796159013842
0.625,0.025,54,4.755289636540141
0.625,0.025,55,6.277945269910887
0.625,0.025,56,7.908060175852768
0.625,0.025,57,9.620521067764358
0.625,0.025,58,11.409619073602741
0.625,0.025,59,13.271757028452939
0.625,0.025,60,15.179064143854845
0.625,0.025,61,16.946561913352156
0.625,0.025,62,16.972212819048202
0.625,0.025,63,17.041964491044236
0.625,0.025,64,18.432640577464426
0.625,0.025,65,18.697963007406802
0.625,0.025,66,18.751046640739276
0.625,0.025,67,19.39671943765771
0.625,0.025,68,19.656257415651126
0.625,0.025,69,20.094877186817286
0.625,0.025,70,20.505694951000137
0.625,0.025,71,20.83085653077086
0.625,0.025,72,21.026545515483875
0.625,0.025,73,21.3850713027401
0.625,0.025,74,21.694455018330288
0.625,0.025,75,21.86029509274364
0.625,0.025,76,22.28864911676426
0.625,0.025,77,22.85778255179809
0.625,0.025,78,22.923157297881914
0.625,0.025,79,25.33148776003901
0.625,0.025,80,31.463555989825224
0.625,0.025,81,33.06654703614439
